array,camera,site,buff_dist,pipeline,harvest_area,misc_oil_gas_facility,transmission_line,conventional_seismic,low_impact_seismic,well_aband,well_gas,well_other,well_bitumen,clearing_unknown,open_pit_mine,vegetated_edge_roads,road_paved_undiv_2l,road_gravel_1l,road_unimproved,harvest_area_white_zone,trail,crop,rough_pasture,tame_pasture,rural_residence,urban_residence,greenspace,recreation,runway,well_cased,facility_unknown,urban_industrial,clearing_wellpad_unconfirmed,grvl_sand_pit,vegetated_edge_railways,road_unclassified,borrowpit_wet,borrowpit_dry,borrowpits,residence_clearing,campground,well_cleared_not_confirmed,camp_industrial,oil_gas_plant,truck_trail,road_gravel_2l,road_paved_undiv_1l,sump,dugout,country_residence,mill,road_paved_2l,facility_other,surrounding_veg,rlwy_sgl_track,well_cleared_not_drilled,well_unknown,cultivation_abandoned,golfcourse,airp_runway,lagoon,reservoir,transfer_station,landfill,mines_pitlake,rlwy_spur,road_paved_1l,canal,gridcll,lab,lc_class20,lc_class33,lc_class34,lc_class50,lc_class110,lc_class120,lc_class210,lc_class220,lc_class230
LU3,18,LU3_18,250,0,0,0,0,0,0.014525146207606197,0,0,0,0,0,0,0.0142669063872248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274872353332909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014275443675271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-18,ACME,0,0,0.11104094710125301,0.5439886713584742,0,0,0.3449703863101,0,0
LU3,19,LU3_19,250,0,0,0,0,0.005765385647706992,0.006939137508107019,0.0314165500549613,0,0.0478057992310936,0.0897834370192815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-19,ACME,0,0,0,0,0.133541278644042,0,0.866458721357406,0,0
LU3,20,LU3_20,250,0.00733271133207947,0,0,0,0,0.0032196494159219603,0.026831643206767297,0,0.054861506820821096,0,0,0,0,0,0,0,0,0.005984955520413399,0,0,0,0,0,0,0,0,0.0013566713345332698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183409745023605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-20,ACME,0,0,0,0,0,0,0.9999999999999529,0,0
LU3,21,LU3_21,250,0.13713138659417903,0,0,0,0.018923687493384297,0.012976833435293402,0.040728052692596904,0,0,0,0,0,0,0,0,0.004845353851277951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-21,ACME,0,0,0,0,0,0,0.881027466953566,0.06952046179588879,0.0494520712504051
LU3,25,LU3_25,250,0.051562184187354906,0,0,0,0.00449680666560208,0.00465414699657099,0,0,0,0.044768766698895596,0,0,0,0,0,0,0,0.004939458844272231,0,0,0,0,0,0,0,0,0.0685807128334739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-25,ACME,0.23059675684700803,0,0,0,0,0,0.22784308443280604,0,0.5415601587203428
LU3,27,LU3_27,250,0,0,0,0,0.0159733524237474,0,0.0131886667002652,0,0,0,0.17826575655509405,0,0.06087872892947641,0,0,0.0281560486922727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-27,ACME,0,0,0.11524310322210002,0,0.132232622266248,0,0.7525243174185151,0,0
LU3,28,LU3_28,250,0.028609647291797498,0,0,0,0.012390736267432598,0,0.0193538473775755,0.051508647506081806,0.0233260547759048,0,0,0,0.00765905012053355,0,0,0.009432649291468611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-28,ACME,0,0,0.04191611553427641,0,0.188670361886378,0,0.115878216867533,0.06520121235443932,0.5883340951528739
LU3,32,LU3_32,250,0,0.08297944348050361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04138378097315531,0,0,0,0,0,0,0,0,0,0,0,0.08385592301346809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-32,ACME,0,0,0,0.144162454679259,0,0,0.7326220134565231,0,0.12321553186398103
LU3,36,LU3_36,250,0.116698438910446,0,0,0,0,0.027144711971755997,0,0,0,0,0,0,0.0098401425101486,0,0,0.008791795820891948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-36,ACME,0,0,0,1.00000000000008,0,0,0,0,0
LU3,38,LU3_38,250,0,0,0,0,0,0.0206964414893575,0.023843113517208997,0,0,0,0,0,0.0320600290550493,0,0.017863975327386403,0.0312169679300674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10385256079377599,0,0,0,0,0.0468835253756663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-38,ACME,0,0,0.171678340230247,0,0,0,0.505311302211688,0.19609706879183403,0.12691337285114804
LU3,39,LU3_39,250,0.008539713841426311,0,0.344971316888274,0,0.0045807129716138205,0.0020983870393558096,0.0690176238234099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12103888867158401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-39,ACME,0,0,0,0.831242520507418,0,0,0,0.16875747948986003,0
LU3,40,LU3_40,250,0.04998172311845871,0,0,0,0,0.004295738100992719,0.019991287659703202,0,0.027450976089666703,0.07250107225848453,0.013469867203588998,0,0,0,0,0.0170259247236165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012245559825164504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-40,ACME,0.24065171723565695,0,0,0.759348282764758,0,0,0,0,0
LU3,41,LU3_41,250,0,0.38518135722228203,0,0,0,0.0114029073101343,0.07524570486319572,0,0,0,0,0,0.0035216358430283,0,0,0.014288345521707102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006316393245780751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-41,ACME,0,0,0,0.32507937380314406,0,0,0,0.13819720508639505,0.536723421110011
LU3,44,LU3_44,250,0.10469434697019703,0,0,0,0,0,0,0,0,0,0,0,0.027103448605937202,0,0,0.025486464805830503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-44,ACME,0,0,0.210020819306776,0,0,0,0.717133712738687,0,0.07284547951489449
LU3,45,LU3_45,250,0.0294382483538078,0,0,0,0,0.0181320456958174,0.0863186106346309,0,0,0.00548353627872887,0,0,0.053275640953844,0,0,0.016792858333181292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-45,ACME,0,0,0,0,0,0,0.0915718814011635,0.239379457232951,0.669048661368416
LU3,46,LU3_46,250,0,0,0,0,0.0155385022403703,0.022265203648044896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-46,ACME,0,0,0,0,0,0,0.895802750414276,0.10419724958564702,0
LU3,48,LU3_48,250,0,0,0,0,0.004996146752001519,0,0,0,0,0,0,0,0.026888361976277003,0.0152447937331268,0,0.00869706348836488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866948096797388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-48,ACME,0,0,0.187472226505202,0.8125279157543269,0,0,0,0,0
LU3,50,LU3_50,250,0,0,0,0,0,0.005729080530566341,0,0,0,0,0,0,0.0347919379105725,0,0,0.013237177322433602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-50,ACME,0,0,0.0724269165437352,0,0,0,0.6264099996349249,0,0.301163062240091
LU3,51,LU3_51,250,0.07377023767039141,0,0,0,6.866444036759669e-4,0.025200962635402398,0.041684190926379705,0,0.027487865864190206,0,0,0,0,0,0,0.027270466405334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-51,ACME,0,0,0,0,0,0,0.9590788112286271,0.04092118877130391,0
LU3,52,LU3_52,250,0.13338467783497499,0,0,0.06790873419940378,0,0,0,0,0.014029164312870102,0,0,0,0,0,0,0.03218256375898821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-52,ACME,0,0,0,0,0.49486156470366505,0,0.03280764260684851,0.09372982292669212,0.37860096976549806
LU3,49,LU3_49,250,0,0,0,0,0.013568236822188303,0,0.00225971124348709,0,0,0,0,0,0,0,0,0,0,0.0061710800655547515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170537849565342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-49,ACME,0,0,0,0.9926906153143251,0,0,0.007309384685682491,0,0
LU2,03,LU2_03,500,0,0.0108780745917552,0,0,0.02284427977381059,0,0.009184758570484739,0,0,0,0,0,0.0024014692629229406,0,0,0,0,7.775689002012238e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225386214087137,1.97371993744525e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-03,ACME,0,0,0.00624981790637139,0,0,0,0.289260932532353,0.33875289751878795,0.3657363564339079
LU2,05,LU2_05,500,0,0,0,0,0.0041336905677219005,0,0,0,0,0,0,0,0.0122525039096743,0,0.012230779266707901,0,0,0.008443851983106388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-05,ACME,0,0,0.10675875673178402,0.127401313384953,0,0,0.17990435307115604,0.2980581682905561,0.287877402523798
LU2,100,LU2_100,500,0.027129413349587995,0.04624407403739629,0,0,0.007521869670562029,0,0,0,0,0,0,0,0.06378551909108911,0.017309700060659003,0.00901509998910669,0.0024616535231398408,0,4.0843730179829094e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035482527354944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-100,ACME,0,0,0.16750895060547302,4.57052770230885e-4,0.14904678252229908,0,0.17591477553743207,0,0.507072445169975
LU2,101,LU2_101,500,0,0,0,0,0,0,0,0,0,0,0,0,0.012131403262673297,0,0.012123281545698398,0,0,0.00295166340540191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-101,ACME,0.0242512995756,0,0.11127214842549102,0,0,0,0.34574128483747196,0.41508878910497116,0.10364647297383503
LU2,106,LU2_106,500,0.0102157801341646,0,0,0,0.00403620266598334,0,0,0.009781203323756711,0,0,0,0,0.018024907189067404,0,0.006397881820216311,0.005963700038300291,0,0,0.0025712899402907403,0,0.09478741801568369,0.028050020102238706,0,0,0,0,0,0,0,0,0,0.05053685519241541,6.937397312213401e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012581895264695398,0,0,0,0,0,0,0,0,0,0,0,0,0.007443073955091111,LU2-106,ACME,0.05075946308525551,0,0.22473147099089302,0,0.20816516424247003,0.11079146194778401,0.14028893535615503,0,0.265263518595264
LU2,110,LU2_110,500,0,0.13641003208691704,0,0,0.017068968836458205,0,0,0,0,0,0,0,0.03489114725091491,0,0.012161079967772699,0.006641395858448131,0,0.00578897932393237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003175422454745399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-110,ACME,0,0,0.15871265133536105,0,0,0,0.20408108488234705,0.23186606373792903,0.40534020212091904
LU2,119,LU2_119,500,0.017262983288415697,0.337430777981974,0,0,0.00454537371429072,0,0.014494212708953801,0,0,0,0,0,0.00907839434846432,0,0.0136203338098555,9.229186205585042e-4,0,0.0054699069037490115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-119,ACME,0,0,0.11426244652995601,0.248325668986956,0.103461484115104,0,0.174504921400522,0.19058550017046602,0.168859934113918
LU2,123,LU2_123,500,0.009666449169365739,0.0178788580730965,0,0,0.012984208495794302,0,0.0142925200604462,0,0,0,0,0,0.04103501570912891,0,0.0115043522439259,0,0,0.0052528268228472395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-123,ACME,0,0,0.09294906394091619,0,0,0,0,0,0.9070509398550409
LU2,13,LU2_13,500,0,0,0,0,0.015446865782946103,0,0,0,0,0,0,0,0.012632993450294,0,0.0125999698944922,0,0,0.0025348622639220606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-13,ACME,0,0,0.11777292381551402,0,0,0,0.470032774056791,0,0.412194307836233
LU2,137,LU2_137,500,0.00753338817670401,0.19799735541505603,0,0,0.011176071803375598,0,0,0,0,0,0,0,0.036923754150067496,0,0.012375914502036301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014941426507771798,0.014710229333932602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-137,ACME,0,0,0.12193370395390904,0,0.08746946812510359,0,0.16241144037465302,0.497298115350776,0.130887271424152
LU2,143,LU2_143,500,0,0.0178428550153072,0,0,0.00666187411541532,0,0,0,0,0,0,0,0.007661296813090101,0,0,0,0,0.010068482612826701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007661711906426801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-143,ACME,0,0,0,0,0,0,0.05661056813437232,0.5749362709441811,0.368453160921487
LU2,15,LU2_15,500,0,0.19096706824492202,0,0,0.00375946467795496,0,0,0,0,0,0,0,0.013307082198665702,0,0.0126503144411466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-15,ACME,0,0,0.119163117850069,0,0,0,0.09428243178411962,0.612385689575198,0.174168763228492
LU2,153,LU2_153,500,0.0336485044765893,0.16548421481836403,0,0,3.2320443802074804e-4,0,0,0,0,0,0,0,0.008070221229648079,0,0,0.012264429799660002,0,6.30610963838093e-4,0,0,0,0.00253514395737358,0,0,0,0,0,0,0,0,0,0,0,0,0.017687606469739,0,0,0,0,0,0,0.010778374170571297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-153,ACME,0,0,0.10042054578041802,0,0.254309621495936,0,0,0.440159329144552,0.20511050991267998
LU2,155,LU2_155,500,0,0.382590568782332,0,0,0.007158168550207529,0,0,0,0,0,0,0,0.011591756314500998,0,0.011511001966295998,0,0,0.00785382132125182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-155,ACME,0,0,0,0.03955215344922841,0,0,0,0.43407198013974213,0.5263758664109041
LU2,17,LU2_17,500,0,0.4730813979423761,0,0,0.00689635617800205,0,0,0,0,0,0,0,0.025204438449915198,0,0.012549559954997402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023650814708197503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-17,ACME,0,0,0.10734125152895702,0.06424376290922211,0,0,0.00196238825959355,0.28040366515603005,0.5460489309039941
LU2,18,LU2_18,500,0,0.026021832916500003,0,0,0,0,0,0,0,0,0,0,0.02314944345311689,0,0.011621343590844298,0,0,0.0033233636913940004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-18,ACME,0,0,0.11390967114272399,0,0,0,0.58690038676854694,0.03543234885272369,0.263757588085467
LU2,20,LU2_20,500,0.0021589669101721998,0.514649821816029,0,0,0.005282229621353839,0,0.006871025249372071,0,0,0,0,0,0.0358043619767491,0,0.011936761241501897,0,0,0.004798339895123799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-20,ACME,0,0,0.09362588245448361,0,0.017726351820143003,0,0.053471336103454704,0.727402660605576,0.10777377580949302
LU2,21,LU2_21,500,0.007184126120502351,0.0038013261330748695,0,0,0.00229658879094501,0,0.009926003236264792,0,0,0,0,0,0.0340988840270071,0,0.011328434747220796,0,0,0.0017508435919203601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058813801748098795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-21,ACME,0,0,0.09456428737857972,0.00345238747739622,0.0718306976444814,0,0.4387699559894211,0.250991096272834,0.140391584306549
LU2,24,LU2_24,500,0.0146103256497534,0.37816511429593797,0,0,0.00360865287904801,0,0,0,0,0,0,0,0.0128533797604497,0,0,0.0128550220482152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-24,ACME,0.09993128815267889,0,0.10336504751575001,2.5800914905369795e-4,0.0688764406978331,0,0.303516526606682,0.24122461183332203,0.182828077997522
LU2,25,LU2_25,500,0,0.0465980909843096,0,0,0.016419782044210397,0,0,0,0,0,0,0,0.0389143107649337,0,0.0130646266648533,0,0,8.342861572495919e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019972895544626803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-25,ACME,0,0,0.10169740153198903,0,0,0,0.36928198420405706,0.220141154636052,0.308879457670932
LU2,26,LU2_26,500,0,0,0,0,0.00590340719275197,0,0,0,0,0,0,0,0.0126733723416756,0,0.012370931935616501,0,0,0.00234461307311294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-26,ACME,0,0,0,0,0,0,0.364791073759801,0,0.6352089262405061
LU2,27,LU2_27,500,0.025197038345339103,0,0,0,0.012082565912698002,0,0.0144926883862842,0,0,0,0,0,0.044353399866582204,0,0.012432321874379199,0,0,0.0070931980207220805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-27,ACME,0,0,0.11930201631925398,0,0.061973385845848,0,0,0,0.8187246020600472
LU2,29,LU2_29,500,0,0,0,0,0.005510770424488999,0,0,0,0,0,0,0,0.023519359738709396,0,0,0,0,1.4985030757204402e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012706226466566202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-29,ACME,0,0,0.0809249664975205,0.03254206024846271,0,0,0.0415584134521656,0.5701854985630872,0.274789060316228
LU2,30,LU2_30,500,0,0.020272111159164,0,0,0.0060476935887309605,0,0,0,0,0,0,0,0.03787870756125,0,0.003899852709170479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167830000245529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-30,ACME,0.03208453540907339,0,0.119723981180944,0,0,0,0.014235820530504702,0.5760914774768963,0.2578641883398861
LU2,31,LU2_31,500,0,0.0217174782912878,0,0,0.005623880796878119,0,0,0,0,0,0,0,0.028879453427936897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015501795587137197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-31,ACME,0,0,0.0992031987546021,0,0,0,0.4301668230947171,0.20028365669954698,0.270346322663408
LU2,32,LU2_32,500,0,0,0,0,4.8286627607412405e-4,0,0,0,0,0,0,0,0.027758395600840004,0,0,0,0,0.00452933835974789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016028099261799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-32,ACME,0,0,0.09902970504770439,0,0,0,0.5758488233955212,0.06219932860382331,0.2629221481046541
LU2,33,LU2_33,500,0,0.332540077308086,0,0,0,0,0,0,0,0,0,0,0.03165176077798441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016945656041511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-33,ACME,0,0,0.103061758153766,0,0,0,0,0.451602544936017,0.44533569799716005
LU2,34,LU2_34,500,0,0.167010524921826,0,0,0.0043263869758913805,0,0,0,0,0,0,0,0.0120615358939093,0,0.011453834265141096,0,0,0.005811774953959869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-34,ACME,0,0,0.0871570340410059,0,0,0,0.356768280447916,0.37263589452776497,0.18343877981712703
LU2,36,LU2_36,500,0,0.124574111994762,0,0,0.004805391205472832,0,0,0,0,0,0,0,0.00446253545202195,0,0.004334275115088939,0,0,0.007157692819398931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-36,ACME,0,0,0.022821934664706403,0,0,0,0,0.9506731164578852,0.026504950155058712
LU2,38,LU2_38,500,0,0.28544631876882004,0,0,0.0049423915666404,0,0,0,0,0,0,0,0.029452006691866296,0,0.0113682254319737,0,0,2.2884863390492795e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007487988694169211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-38,ACME,0,0,0.10325550589435399,0.11233407814933599,0,0,0.025044190105506,0.5133225158653258,0.24604371268469602
LU2,39,LU2_39,500,0,0.783981636763973,0,0,4.5778547222298006e-4,0,0,0,0,0,0,0,0.0247067360615475,0,0.012321992062285498,0,0,0.00287132764879016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242452350589268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-39,ACME,0,0,0.11065221904328301,0,0,0,0.15297619365298404,0.0818117823605876,0.654559806272034
LU2,40,LU2_40,500,0,0.029335016112326504,0,0,4.56354489175423e-4,0,0,0,0,0,0,0,0.0327416082518997,0,0.012594096825958903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010640594094184901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-40,ACME,0.04867176998517381,0,0.137023593314968,0,0,0,0.037641419971558704,0.38915994071833193,0.3875032725361319
LU2,42,LU2_42,500,0,0.6971924288309328,0,0,5.722702522376649e-4,0,0,0,0,0,0,0,0.021880140865448202,0,0.010927002783121599,0,0,5.9215859310856e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-42,ACME,0,0,0.10668053414221301,0,0,0,0.033647974269978,0.24939818513948506,0.6102733173229149
LU2,44,LU2_44,500,0,0.39588335166695005,0,0,0,0,0,0,0,0,0,0,0.011995226546451099,0,0.011641813562721499,0,0,0.0030875856256813703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-44,ACME,0,0,0,0,0,0,0.207691943314547,0.10124182241848702,0.691066234266894
LU2,46,LU2_46,500,0,0,0,0,0.0165932660033902,0,0,0,0,0,0,0,0.00673291826446568,0,0,0.006735660901017449,0,0.00629546589120537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-46,ACME,0,0,0.05890014185953459,0.08874823186698091,0,0,0.3210668749357431,0.22343518847822905,0.30784955905137296
LU2,47,LU2_47,500,0,0,0,0,0.0216705666057325,0,0,0,0,0,0,0,0.035297361049561805,0,0.011767052088493496,0,0,0.00108822915865443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022186656031254897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-47,ACME,0,0,0.06320444121891643,0,0,0,4.7425878466444304e-4,0.662347836285606,0.273973468683233
